signal,hold_days,entry_date,entry_price,exit_date,exit_price,spy_return,rf_return,beat_cash
capitulation,3,2005-02-22,80.453,2005-02-25,82.373,0.023865,0.000467,True
capitulation,3,2005-03-22,79.611,2005-03-28,79.89,0.003505,0.000467,True
capitulation,3,2005-04-20,77.5,2005-04-25,79.223,0.022232,0.000467,True
capitulation,3,2006-05-17,87.915,2006-05-22,87.416,-0.005676,0.000467,False
capitulation,3,2007-06-07,105.246,2007-06-15,108.514,0.031051,0.000934,True
capitulation,3,2008-01-08,99.468,2008-01-11,100.356,0.008927,0.000467,True
capitulation,3,2008-01-18,94.563,2008-01-24,96.661,0.022186,0.000467,True
capitulation,3,2008-07-11,89.561,2008-07-18,91.109,0.017284,0.000778,True
capitulation,3,2008-10-08,70.928,2008-10-15,65.479,-0.076824,0.000778,False
capitulation,3,2009-01-20,59.081,2009-01-27,61.985,0.049153,0.000778,True
capitulation,3,2009-09-01,74.42,2009-09-04,75.801,0.018557,0.000467,True
capitulation,3,2010-01-22,81.937,2010-01-27,82.402,0.005675,0.000467,True
capitulation,3,2010-01-28,81.457,2010-02-02,82.815,0.016671,0.000467,True
capitulation,3,2010-05-07,83.819,2010-05-12,88.482,0.055632,0.000467,True
capitulation,3,2013-06-20,127.826,2013-06-25,127.833,5.5e-05,0.000467,False
capitulation,3,2013-08-15,134.129,2013-08-20,133.484,-0.004809,0.000467,False
capitulation,3,2014-07-31,158.72,2014-08-05,157.833,-0.005588,0.000467,False
capitulation,3,2014-10-09,159.173,2014-10-14,155.011,-0.026148,0.000467,False
capitulation,3,2015-03-06,172.309,2015-03-11,169.817,-0.014462,0.000467,False
capitulation,3,2015-08-24,158.833,2015-08-28,167.03,0.051608,0.000623,True
capitulation,3,2015-12-03,173.231,2015-12-08,174.36,0.006517,0.000467,True
capitulation,3,2016-09-09,182.64,2016-09-16,183.64,0.005475,0.000778,True
capitulation,3,2018-02-02,243.104,2018-02-07,236.237,-0.028247,0.000467,False
capitulation,3,2018-02-08,227.376,2018-02-13,234.763,0.032488,0.000467,True
capitulation,3,2018-03-23,228.659,2018-03-28,230.236,0.006897,0.000467,True
capitulation,3,2018-10-10,248.832,2018-10-15,245.344,-0.014017,0.000467,False
capitulation,3,2018-12-20,220.998,2018-12-27,223.098,0.009502,0.000623,True
capitulation,3,2020-10-30,303.524,2020-11-04,319.325,0.052058,0.000467,True
capitulation,3,2021-01-04,344.257,2021-01-07,353.881,0.027956,0.000467,True
capitulation,3,2021-01-29,345.452,2021-02-03,356.448,0.031831,0.000467,True
capitulation,3,2021-02-25,356.896,2021-03-02,360.826,0.011012,0.000467,True
capitulation,3,2021-03-03,356.047,2021-03-09,361.414,0.015074,0.000623,True
capitulation,3,2021-05-12,379.68,2021-05-17,389.148,0.024937,0.000467,True
capitulation,3,2021-09-28,408.828,2021-10-05,408.243,-0.001431,0.000778,False
capitulation,3,2022-01-25,410.974,2022-01-28,418.049,0.017215,0.000467,True
capitulation,3,2022-04-22,404.251,2022-04-27,395.93,-0.020584,0.000467,False
capitulation,3,2022-04-29,390.929,2022-05-04,407.117,0.041409,0.000467,True
capitulation,3,2022-05-05,392.647,2022-05-10,378.68,-0.035571,0.000467,False
capitulation,3,2022-06-10,369.865,2022-06-16,347.899,-0.059389,0.000623,False
capitulation,3,2022-09-30,341.775,2022-10-05,360.827,0.055744,0.000467,True
capitulation,3,2022-12-16,368.424,2022-12-21,371.27,0.007725,0.000467,True
capitulation,3,2023-09-15,430.927,2023-09-20,426.329,-0.01067,0.000467,False
capitulation,3,2024-07-24,531.523,2024-07-29,534.99,0.006523,0.000467,True
capitulation,3,2024-11-15,577.009,2024-11-20,581.688,0.008109,0.000467,True
capitulation,3,2024-12-18,577.531,2024-12-23,587.788,0.01776,0.000467,True
capitulation,3,2025-02-27,578.259,2025-03-11,549.467,-0.049791,0.001246,False
capitulation,3,2025-04-08,492.194,2025-04-15,532.968,0.082841,0.000778,True
capitulation,3,2025-05-21,577.828,2025-05-27,586.046,0.014222,0.000467,True
capitulation,3,2026-01-20,677.58,2026-01-23,689.23,0.017194,0.000467,True
combined,3,2002-08-02,56.311,2002-08-07,57.161,0.015095,0.000467,True
combined,3,2002-08-13,57.725,2002-08-16,60.483,0.047778,0.000467,True
combined,3,2002-08-20,61.242,2002-08-23,61.378,0.002221,0.000467,True
combined,3,2002-09-03,57.278,2002-09-06,58.394,0.019484,0.000467,True
combined,3,2002-10-29,57.723,2002-11-01,58.831,0.019195,0.000467,True
combined,3,2002-11-07,59.151,2002-11-12,57.977,-0.019848,0.000467,False
combined,3,2002-11-26,59.763,2002-12-02,61.347,0.026505,0.000467,True
combined,3,2002-12-27,57.228,2003-01-02,59.644,0.042217,0.000467,True
combined,3,2003-01-27,55.8,2003-01-30,55.296,-0.009032,0.000467,False
combined,3,2003-03-24,57.005,2003-03-27,57.307,0.005298,0.000467,True
combined,3,2003-03-31,55.722,2003-04-03,57.669,0.034941,0.000467,True
combined,3,2003-09-10,67.288,2003-09-15,67.374,0.001278,0.000467,True
combined,3,2004-01-28,75.46,2004-02-02,75.859,0.005288,0.000467,True
combined,3,2004-03-10,74.934,2004-03-15,74.016,-0.012251,0.000467,False
combined,3,2004-05-10,72.692,2004-05-13,73.467,0.010661,0.000467,True
combined,3,2004-08-06,71.63,2004-08-11,72.508,0.012257,0.000467,True
combined,3,2004-09-22,75.092,2004-09-27,74.554,-0.007165,0.000467,False
combined,3,2005-01-04,80.609,2005-01-07,80.344,-0.003287,0.000467,False
combined,3,2005-02-22,80.453,2005-02-25,82.373,0.023865,0.000467,True
combined,3,2005-03-22,79.611,2005-03-28,79.89,0.003505,0.000467,True
combined,3,2005-04-15,77.738,2005-04-25,79.223,0.019103,0.000934,True
combined,3,2006-05-17,87.915,2006-05-22,87.416,-0.005676,0.000467,False
combined,3,2007-02-27,98.08,2007-03-02,97.497,-0.005944,0.000467,False
combined,3,2007-06-07,105.246,2007-06-15,108.514,0.031051,0.000934,True
combined,3,2007-07-10,106.989,2007-07-13,109.775,0.02604,0.000467,True
combined,3,2007-09-07,103.551,2007-09-12,104.827,0.012322,0.000467,True
combined,3,2007-10-19,106.607,2007-10-24,107.896,0.012091,0.000467,True
combined,3,2007-11-01,107.575,2007-11-06,108.316,0.006888,0.000467,True
combined,3,2007-11-26,100.396,2007-11-29,104.833,0.044195,0.000467,True
combined,3,2007-12-11,105.353,2007-12-14,104.826,-0.005002,0.000467,False
combined,3,2007-12-27,105.74,2008-01-02,103.778,-0.018555,0.000467,False
combined,3,2008-01-08,99.468,2008-01-11,100.356,0.008927,0.000467,True
combined,3,2008-01-15,98.938,2008-01-30,96.603,-0.023601,0.001558,False
combined,3,2008-02-29,95.823,2008-03-05,95.83,7.3e-05,0.000467,False
combined,3,2008-03-10,91.655,2008-03-13,94.269,0.02852,0.000467,True
combined,3,2008-03-14,92.808,2008-03-25,97.038,0.045578,0.000934,True
combined,3,2008-06-06,98.075,2008-06-11,96.384,-0.017242,0.000467,False
combined,3,2008-07-11,89.561,2008-07-18,91.109,0.017284,0.000778,True
combined,3,2008-07-28,89.417,2008-07-31,91.724,0.0258,0.000467,True
combined,3,2008-08-07,91.854,2008-08-12,93.546,0.018421,0.000467,True
combined,3,2008-09-15,86.849,2008-09-18,86.835,-0.000161,0.000467,False
combined,3,2008-09-29,81.016,2008-10-02,81.358,0.004221,0.000467,True
combined,3,2008-10-06,76.172,2008-10-15,65.479,-0.14038,0.00109,False
combined,3,2008-10-22,65.93,2008-10-27,61.064,-0.073806,0.000467,False
combined,3,2008-11-05,69.967,2008-11-10,67.378,-0.037003,0.000467,False
combined,3,2008-11-14,63.006,2008-11-25,62.308,-0.011078,0.00109,False
combined,3,2008-12-01,59.726,2008-12-12,64.73,0.083783,0.001402,True
combined,3,2008-12-15,63.828,2008-12-23,63.181,-0.010137,0.000934,False
combined,3,2009-01-12,63.76,2009-01-27,61.985,-0.027839,0.001558,False
combined,3,2009-02-10,60.944,2009-02-13,60.687,-0.004217,0.000467,False
combined,3,2009-02-17,58.091,2009-02-20,56.772,-0.022706,0.000467,False
combined,3,2009-03-02,51.77,2009-03-10,52.922,0.022252,0.000934,True
combined,3,2009-04-20,61.617,2009-04-23,63.049,0.02324,0.000467,True
combined,3,2009-05-11,67.385,2009-05-18,67.377,-0.000119,0.000778,False
combined,3,2009-06-16,67.68,2009-06-19,68.359,0.010033,0.000467,True
combined,3,2009-08-11,74.071,2009-08-14,74.858,0.010625,0.000467,True
combined,3,2009-08-17,73.016,2009-08-20,75.007,0.027268,0.000467,True
combined,3,2009-09-01,74.42,2009-09-04,75.801,0.018557,0.000467,True
combined,3,2009-10-01,76.841,2009-10-06,78.737,0.024674,0.000467,True
combined,3,2009-10-30,77.282,2009-11-04,78.297,0.013134,0.000467,True
combined,3,2009-12-17,82.222,2009-12-22,83.828,0.019532,0.000467,True
combined,3,2010-01-20,85.448,2010-01-27,82.402,-0.035647,0.000778,False
combined,3,2010-01-28,81.457,2010-02-02,82.815,0.016671,0.000467,True
combined,3,2010-02-04,79.859,2010-02-09,80.444,0.007325,0.000467,True
combined,3,2010-02-23,82.387,2010-02-26,83.085,0.008472,0.000467,True
combined,3,2010-04-27,89.258,2010-05-12,88.482,-0.008694,0.001713,False
combined,3,2010-05-14,85.8,2010-05-25,81.227,-0.053298,0.00109,False
combined,3,2010-06-04,80.474,2010-06-09,79.894,-0.007207,0.000467,False
combined,3,2010-06-22,82.938,2010-06-25,81.651,-0.015518,0.000467,False
combined,3,2010-06-29,78.881,2010-07-02,77.36,-0.019282,0.000467,False
combined,3,2010-07-21,81.046,2010-07-26,84.445,0.041939,0.000467,True
combined,3,2010-08-11,82.734,2010-08-16,81.947,-0.009512,0.000467,False
combined,3,2010-08-19,81.659,2010-08-27,80.887,-0.009454,0.000934,False
combined,3,2010-08-30,79.714,2010-09-02,82.863,0.039504,0.000467,True
combined,3,2010-09-07,82.991,2010-09-10,84.384,0.016785,0.000467,True
combined,3,2010-11-16,89.919,2010-11-19,91.54,0.018027,0.000467,True
combined,3,2010-11-26,90.406,2010-12-01,92.088,0.018605,0.000467,True
combined,3,2011-02-22,100.85,2011-02-25,101.232,0.003788,0.000467,True
combined,3,2011-03-10,99.404,2011-03-21,99.682,0.002797,0.00109,True
combined,3,2011-06-01,101.318,2011-06-06,99.144,-0.021457,0.000467,False
combined,3,2011-06-15,97.592,2011-06-20,98.601,0.010339,0.000467,True
combined,3,2011-07-11,101.898,2011-07-14,101.095,-0.00788,0.000467,False
combined,3,2011-08-02,96.895,2011-08-15,93.134,-0.038815,0.001402,False
combined,3,2011-08-18,88.417,2011-08-23,89.907,0.016852,0.000467,True
combined,3,2011-08-25,89.783,2011-08-30,93.953,0.046445,0.000467,True
combined,3,2011-09-01,93.381,2011-09-08,91.914,-0.01571,0.000623,False
combined,3,2011-09-09,89.505,2011-09-14,92.169,0.029764,0.000467,True
combined,3,2011-09-21,90.519,2011-09-27,91.226,0.007811,0.000623,True
combined,3,2011-09-30,87.818,2011-10-06,90.411,0.029527,0.000623,True
combined,3,2011-10-17,93.313,2011-10-20,94.423,0.011895,0.000467,True
combined,3,2011-10-25,95.502,2011-10-28,99.81,0.045109,0.000467,True
combined,3,2011-10-31,97.404,2011-11-04,97.388,-0.000164,0.000623,False
combined,3,2011-11-09,95.587,2011-11-14,97.373,0.018685,0.000467,True
combined,3,2011-12-08,96.201,2011-12-22,97.842,0.017058,0.001558,True
combined,3,2011-12-28,97.498,2012-01-03,99.583,0.021385,0.000467,True
combined,3,2012-03-06,105.246,2012-03-09,107.449,0.020932,0.000467,True
combined,3,2012-04-09,108.429,2012-04-18,108.735,0.002822,0.00109,True
combined,3,2012-05-14,105.205,2012-05-22,103.707,-0.014239,0.000934,False
combined,3,2012-05-30,103.362,2012-06-06,103.526,0.001587,0.000778,True
combined,3,2012-06-25,103.55,2012-06-28,104.709,0.011193,0.000467,True
combined,3,2012-10-19,113.671,2012-10-26,112.054,-0.014225,0.000778,False
combined,3,2012-11-07,110.762,2012-11-13,109.232,-0.013813,0.000623,False
combined,3,2013-02-04,119.388,2013-02-07,120.521,0.00949,0.000467,True
combined,3,2013-02-25,118.956,2013-02-28,121.04,0.017519,0.000467,True
combined,3,2013-06-05,129.325,2013-06-10,132.156,0.021891,0.000467,True
combined,3,2013-06-11,130.793,2013-06-14,130.857,0.000489,0.000467,True
combined,3,2013-06-20,127.826,2013-06-25,127.833,5.5e-05,0.000467,False
combined,3,2013-08-15,134.129,2013-08-20,133.484,-0.004809,0.000467,False
combined,3,2013-08-27,131.67,2013-08-30,131.928,0.001959,0.000467,True
combined,3,2014-02-03,141.859,2014-02-06,144.555,0.019005,0.000467,True
combined,3,2014-03-13,150.827,2014-03-18,152.847,0.013393,0.000467,True
combined,3,2014-07-17,160.874,2014-07-22,162.921,0.012724,0.000467,True
combined,3,2014-07-31,158.72,2014-08-05,157.833,-0.005588,0.000467,False
combined,3,2014-09-25,162.146,2014-09-30,162.708,0.003466,0.000467,True
combined,3,2014-10-01,160.503,2014-10-06,162.105,0.009981,0.000467,True
combined,3,2014-10-07,159.603,2014-10-14,155.011,-0.028771,0.000778,False
combined,3,2014-12-12,165.904,2014-12-17,166.647,0.004478,0.000467,True
combined,3,2015-01-05,167.509,2015-01-08,170.98,0.020721,0.000467,True
combined,3,2015-01-28,166.197,2015-02-04,169.452,0.019585,0.000778,True
combined,3,2015-03-06,172.309,2015-03-13,170.922,-0.008049,0.000778,False
combined,3,2015-04-17,173.453,2015-04-22,175.689,0.012891,0.000467,True
combined,3,2015-05-26,175.747,2015-05-29,176.114,0.002088,0.000467,True
combined,3,2015-06-29,172.176,2015-07-02,173.76,0.0092,0.000467,True
combined,3,2015-08-20,170.961,2015-08-28,167.03,-0.022994,0.000934,False
combined,3,2015-09-18,164.671,2015-09-25,162.481,-0.013299,0.000778,False
combined,3,2015-09-28,158.403,2015-10-01,161.874,0.021912,0.000467,True
combined,3,2015-12-03,173.231,2015-12-08,174.36,0.006517,0.000467,True
combined,3,2015-12-11,170.089,2015-12-16,175.27,0.030461,0.000467,True
combined,3,2015-12-17,172.599,2015-12-22,172.474,-0.000724,0.000467,False
combined,3,2016-01-06,168.508,2016-01-11,162.821,-0.033749,0.000467,False
combined,3,2016-01-15,159.176,2016-01-25,159.032,-0.000905,0.000778,False
combined,3,2016-02-02,161.168,2016-02-05,159.295,-0.011621,0.000467,False
combined,3,2016-02-08,157.151,2016-02-11,154.981,-0.013808,0.000467,False
combined,3,2016-03-08,168.152,2016-03-11,171.847,0.021974,0.000467,True
combined,3,2016-04-07,173.747,2016-04-12,175.425,0.009658,0.000467,True
combined,3,2016-06-24,174.043,2016-06-30,179.386,0.030699,0.000623,True
combined,3,2016-09-09,182.64,2016-09-16,183.64,0.005475,0.000778,True
combined,3,2017-05-17,205.047,2017-05-22,208.264,0.015689,0.000467,True
combined,3,2018-02-02,243.104,2018-02-07,236.237,-0.028247,0.000467,False
combined,3,2018-02-08,227.376,2018-02-13,234.763,0.032488,0.000467,True
combined,3,2018-03-23,228.659,2018-04-02,228.145,-0.002248,0.000778,False
combined,3,2018-04-06,230.139,2018-04-11,233.719,0.015556,0.000467,True
combined,3,2018-05-29,238.38,2018-06-01,242.438,0.017023,0.000467,True
combined,3,2018-10-10,248.832,2018-10-16,250.709,0.007543,0.000623,True
combined,3,2018-12-04,241.634,2018-12-10,236.108,-0.022869,0.000467,False
combined,3,2018-12-19,224.655,2018-12-27,223.098,-0.006931,0.000778,False
combined,3,2019-01-03,219.626,2019-01-08,230.922,0.051433,0.000467,True
combined,3,2019-03-22,252.245,2019-03-27,252.606,0.001431,0.000467,True
combined,3,2019-05-23,254.856,2019-05-29,251.36,-0.013718,0.000467,False
combined,3,2019-05-31,248.65,2019-06-05,255.596,0.027935,0.000467,True
combined,3,2019-08-05,257.62,2019-08-08,266.515,0.034528,0.000467,True
combined,3,2019-08-12,261.478,2019-08-19,265.345,0.014789,0.000778,True
combined,3,2019-08-23,258.555,2019-08-28,262.222,0.014183,0.000467,True
combined,3,2020-01-27,296.444,2020-01-30,300.274,0.01292,0.000467,True
combined,3,2020-02-24,295.454,2020-03-12,227.359,-0.230476,0.002025,False
combined,3,2020-03-16,219.79,2020-03-19,220.395,0.002753,0.000467,True
combined,3,2020-03-20,210.897,2020-03-26,240.762,0.141609,0.000623,True
combined,3,2020-03-27,233.59,2020-04-06,244.135,0.045143,0.000934,True
combined,3,2020-04-15,256.026,2020-04-20,259.556,0.013788,0.000467,True
combined,3,2020-04-21,251.675,2020-04-24,260.828,0.036368,0.000467,True
combined,3,2020-05-12,264.239,2020-05-15,263.879,-0.001362,0.000467,False
combined,3,2020-06-11,277.088,2020-06-16,288.471,0.041081,0.000467,True
combined,3,2020-06-24,281.529,2020-07-01,287.482,0.021145,0.000778,True
combined,3,2020-07-07,290.5,2020-07-10,294.027,0.012141,0.000467,True
combined,3,2020-07-23,298.999,2020-07-28,297.342,-0.005542,0.000467,False
combined,3,2020-10-30,303.524,2020-11-04,319.325,0.052058,0.000467,True
combined,3,2021-01-04,344.257,2021-01-07,353.881,0.027956,0.000467,True
combined,3,2021-01-29,345.452,2021-02-03,356.448,0.031831,0.000467,True
combined,3,2021-02-25,356.896,2021-03-02,360.826,0.011012,0.000467,True
combined,3,2021-03-03,356.047,2021-03-09,361.414,0.015074,0.000623,True
combined,3,2021-05-12,379.68,2021-05-17,389.148,0.024937,0.000467,True
combined,3,2021-06-18,389.858,2021-06-23,397.074,0.018509,0.000467,True
combined,3,2021-07-19,399.301,2021-07-22,409.157,0.024683,0.000467,True
combined,3,2021-09-20,409.13,2021-09-23,417.745,0.021057,0.000467,True
combined,3,2021-09-28,408.828,2021-10-05,408.243,-0.001431,0.000778,False
combined,3,2021-11-26,432.629,2021-12-03,427.397,-0.012094,0.000778,False
combined,3,2021-12-17,435.0,2021-12-22,442.397,0.017005,0.000467,True
combined,3,2022-01-21,414.294,2022-01-28,418.049,0.009064,0.000778,True
combined,3,2022-02-11,416.64,2022-02-16,422.448,0.01394,0.000467,True
combined,3,2022-03-01,406.726,2022-03-04,408.798,0.005094,0.000467,True
combined,3,2022-03-23,421.103,2022-03-28,432.594,0.027288,0.000467,True
combined,3,2022-04-22,404.251,2022-05-04,407.117,0.00709,0.001246,True
combined,3,2022-05-05,392.647,2022-05-10,378.68,-0.035571,0.000467,False
combined,3,2022-05-11,372.664,2022-05-16,379.629,0.01869,0.000467,True
combined,3,2022-05-18,371.82,2022-05-23,376.621,0.012912,0.000467,True
combined,3,2022-06-10,369.865,2022-06-16,347.899,-0.059389,0.000623,False
combined,3,2022-07-11,366.155,2022-07-14,360.132,-0.016449,0.000467,False
combined,3,2022-09-21,361.114,2022-09-26,348.598,-0.034659,0.000467,False
combined,3,2022-09-30,341.775,2022-10-05,360.827,0.055744,0.000467,True
combined,3,2022-12-06,376.845,2022-12-09,376.318,-0.001398,0.000467,False
combined,3,2022-12-16,368.424,2022-12-21,371.27,0.007725,0.000467,True
combined,3,2023-01-18,376.326,2023-01-23,385.112,0.023347,0.000467,True
combined,3,2023-03-10,370.962,2023-03-15,374.201,0.008731,0.000467,True
combined,3,2023-03-17,376.315,2023-03-27,382.587,0.016667,0.000934,True
combined,3,2023-04-25,391.84,2023-04-28,401.345,0.024257,0.000467,True
combined,3,2023-05-02,396.434,2023-05-05,398.161,0.004356,0.000467,True
combined,3,2023-09-15,430.927,2023-09-20,426.329,-0.01067,0.000467,False
combined,3,2023-10-26,400.972,2023-10-31,406.463,0.013694,0.000467,True
combined,3,2024-07-24,531.523,2024-07-29,534.99,0.006523,0.000467,True
combined,3,2024-08-02,523.343,2024-08-07,509.358,-0.026722,0.000467,False
combined,3,2024-09-03,542.179,2024-09-06,530.669,-0.021229,0.000467,False
combined,3,2024-11-15,577.009,2024-11-20,581.688,0.008109,0.000467,True
combined,3,2024-12-18,577.531,2024-12-23,587.788,0.01776,0.000467,True
combined,3,2025-01-27,592.413,2025-01-30,598.017,0.00946,0.000467,True
combined,3,2025-02-21,592.977,2025-02-26,587.639,-0.009002,0.000467,False
combined,3,2025-02-27,578.259,2025-03-13,545.02,-0.057481,0.001558,False
combined,3,2025-03-28,550.863,2025-04-02,559.646,0.015944,0.000467,True
combined,3,2025-04-04,500.918,2025-04-15,532.968,0.063983,0.00109,True
combined,3,2025-05-21,577.828,2025-05-27,586.046,0.014222,0.000467,True
combined,3,2025-08-01,618.174,2025-08-06,629.171,0.017789,0.000467,True
combined,3,2025-10-10,651.096,2025-10-15,663.21,0.018606,0.000467,True
combined,3,2026-01-20,677.58,2026-01-23,689.23,0.017194,0.000467,True
combined,3,2026-02-05,677.62,2026-02-10,692.12,0.021398,0.000467,True
combined,3,2026-02-12,681.27,2026-02-18,686.29,0.007369,0.000467,True
big_blue_day,5,2002-08-02,56.311,2002-08-09,59.231,0.051855,0.000778,True
big_blue_day,5,2002-08-13,57.725,2002-08-27,61.093,0.058346,0.001558,True
big_blue_day,5,2002-09-03,57.278,2002-09-10,59.496,0.038723,0.000778,True
big_blue_day,5,2002-10-29,57.723,2002-11-05,59.861,0.037039,0.000778,True
big_blue_day,5,2002-11-07,59.151,2002-11-14,59.131,-0.000338,0.000778,False
big_blue_day,5,2002-11-26,59.763,2002-12-04,60.252,0.008182,0.000778,True
big_blue_day,5,2002-12-27,57.228,2003-01-06,60.882,0.06385,0.000778,True
big_blue_day,5,2003-03-24,57.005,2003-04-07,57.899,0.015683,0.001558,True
big_blue_day,5,2003-09-10,67.288,2003-09-17,68.225,0.013925,0.000778,True
big_blue_day,5,2004-08-06,71.63,2004-08-13,71.858,0.003183,0.000778,True
big_blue_day,5,2004-09-22,75.092,2004-09-29,75.287,0.002597,0.000778,True
big_blue_day,5,2005-04-15,77.738,2005-04-22,78.705,0.012439,0.000778,True
big_blue_day,5,2007-02-27,98.08,2007-03-06,98.221,0.001438,0.000778,True
big_blue_day,5,2007-07-10,106.989,2007-07-17,109.705,0.025386,0.000778,True
big_blue_day,5,2007-09-07,103.551,2007-09-14,105.557,0.019372,0.000778,True
big_blue_day,5,2007-10-19,106.607,2007-10-26,109.42,0.026387,0.000778,True
big_blue_day,5,2007-11-01,107.575,2007-11-08,104.819,-0.025619,0.000778,False
big_blue_day,5,2007-11-26,100.396,2007-12-03,105.189,0.047741,0.000778,True
big_blue_day,5,2007-12-11,105.353,2007-12-18,103.907,-0.013725,0.000778,False
big_blue_day,5,2007-12-27,105.74,2008-01-04,101.186,-0.043068,0.000778,False
big_blue_day,5,2008-01-15,98.938,2008-02-01,99.947,0.010198,0.001869,True
big_blue_day,5,2008-02-29,95.823,2008-03-07,92.88,-0.030713,0.000778,False
big_blue_day,5,2008-03-10,91.655,2008-03-27,95.549,0.042485,0.001869,True
big_blue_day,5,2008-06-06,98.075,2008-06-13,97.974,-0.00103,0.000778,False
big_blue_day,5,2008-07-28,89.417,2008-08-04,90.393,0.010915,0.000778,True
big_blue_day,5,2008-08-07,91.854,2008-08-14,93.684,0.019923,0.000778,True
big_blue_day,5,2008-09-15,86.849,2008-09-22,88.239,0.016005,0.000778,True
big_blue_day,5,2008-09-29,81.016,2008-10-13,73.721,-0.090044,0.001558,False
big_blue_day,5,2008-10-22,65.93,2008-10-29,67.705,0.026922,0.000778,True
big_blue_day,5,2008-11-05,69.967,2008-11-12,62.424,-0.107808,0.000778,False
big_blue_day,5,2008-11-14,63.006,2008-11-28,65.53,0.04006,0.001402,True
big_blue_day,5,2008-12-01,59.726,2008-12-26,63.914,0.07012,0.002805,True
big_blue_day,5,2009-01-12,63.76,2009-01-22,60.68,-0.048306,0.00109,False
big_blue_day,5,2009-02-10,60.944,2009-02-24,56.816,-0.067734,0.001402,False
big_blue_day,5,2009-03-02,51.77,2009-03-12,55.364,0.069422,0.001246,True
big_blue_day,5,2009-04-20,61.617,2009-04-27,63.396,0.028872,0.000778,True
big_blue_day,5,2009-05-11,67.385,2009-05-20,66.845,-0.008014,0.00109,False
big_blue_day,5,2009-06-16,67.68,2009-06-23,66.361,-0.019489,0.000778,False
big_blue_day,5,2009-08-11,74.071,2009-08-24,76.47,0.032388,0.001402,True
big_blue_day,5,2009-10-01,76.841,2009-10-08,79.558,0.035359,0.000778,True
big_blue_day,5,2009-10-30,77.282,2009-11-06,79.946,0.034471,0.000778,True
big_blue_day,5,2009-12-17,82.222,2009-12-24,84.39,0.026368,0.000778,True
big_blue_day,5,2010-01-20,85.448,2010-01-27,82.402,-0.035647,0.000778,False
big_blue_day,5,2010-02-04,79.859,2010-02-11,81.127,0.015878,0.000778,True
big_blue_day,5,2010-02-23,82.387,2010-03-02,84.18,0.021763,0.000778,True
big_blue_day,5,2010-04-27,89.258,2010-05-13,87.382,-0.021018,0.001869,False
big_blue_day,5,2010-05-14,85.8,2010-05-27,83.442,-0.027483,0.001402,False
big_blue_day,5,2010-06-04,80.474,2010-06-11,82.628,0.026766,0.000778,True
big_blue_day,5,2010-06-22,82.938,2010-07-07,80.319,-0.031578,0.001558,False
big_blue_day,5,2010-07-21,81.046,2010-07-28,83.892,0.035116,0.000778,True
big_blue_day,5,2010-08-11,82.734,2010-08-18,83.105,0.004484,0.000778,True
big_blue_day,5,2010-08-19,81.659,2010-09-14,85.27,0.04422,0.002649,True
big_blue_day,5,2010-11-16,89.919,2010-11-23,90.14,0.002458,0.000778,True
big_blue_day,5,2010-11-26,90.406,2010-12-03,93.519,0.034434,0.000778,True
big_blue_day,5,2011-02-22,100.85,2011-03-01,100.161,-0.006832,0.000778,False
big_blue_day,5,2011-03-10,99.404,2011-03-23,99.62,0.002173,0.001402,True
big_blue_day,5,2011-06-01,101.318,2011-06-08,98.668,-0.026155,0.000778,False
big_blue_day,5,2011-06-15,97.592,2011-06-22,99.35,0.018014,0.000778,True
big_blue_day,5,2011-07-11,101.898,2011-07-18,100.848,-0.010304,0.000778,False
big_blue_day,5,2011-08-02,96.895,2011-08-17,92.401,-0.04638,0.001713,False
big_blue_day,5,2011-08-18,88.417,2011-09-16,94.315,0.066707,0.003118,True
big_blue_day,5,2011-09-21,90.519,2011-09-29,90.069,-0.004971,0.000934,False
big_blue_day,5,2011-09-30,87.818,2011-10-10,92.809,0.056833,0.000934,True
big_blue_day,5,2011-10-17,93.313,2011-10-24,97.396,0.043756,0.000778,True
big_blue_day,5,2011-10-25,95.502,2011-11-08,99.251,0.039256,0.001558,True
big_blue_day,5,2011-11-09,95.587,2011-11-16,96.301,0.00747,0.000778,True
big_blue_day,5,2011-12-08,96.201,2011-12-27,98.795,0.026964,0.001869,True
big_blue_day,5,2011-12-28,97.498,2012-01-05,100.005,0.025713,0.000778,True
big_blue_day,5,2012-03-06,105.246,2012-03-13,109.393,0.039403,0.000778,True
big_blue_day,5,2012-04-09,108.429,2012-04-20,108.218,-0.001946,0.001402,False
big_blue_day,5,2012-05-14,105.205,2012-05-24,103.966,-0.011777,0.001246,False
big_blue_day,5,2012-05-30,103.362,2012-06-08,104.413,0.010168,0.00109,True
big_blue_day,5,2012-06-25,103.55,2012-07-02,107.643,0.039527,0.000778,True
big_blue_day,5,2012-10-19,113.671,2012-11-01,113.227,-0.003906,0.00109,False
big_blue_day,5,2012-11-07,110.762,2012-11-15,107.575,-0.028773,0.000934,False
big_blue_day,5,2013-02-04,119.388,2013-02-11,121.168,0.014909,0.000778,True
big_blue_day,5,2013-02-25,118.956,2013-03-04,122.086,0.026312,0.000778,True
big_blue_day,5,2013-06-05,129.325,2013-06-18,132.91,0.027721,0.001402,True
big_blue_day,5,2013-08-27,131.67,2013-09-04,133.621,0.014817,0.000778,True
big_blue_day,5,2014-02-03,141.859,2014-02-10,146.616,0.033533,0.000778,True
big_blue_day,5,2014-03-13,150.827,2014-03-20,152.92,0.013877,0.000778,True
